LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-05-26 17:51:37,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:37,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:37,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:38,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:38,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:38,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:38,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:38,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:38,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:38,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:38,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:38,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:39,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:39,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:39,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:39,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:39,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:39,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:39,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:39,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:39,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:40,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:40,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:40,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:40,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:40,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:40,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:40,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:41,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:41,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:41,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:41,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:41,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:41,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:41,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:41,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:41,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:41,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:42,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:42,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:42,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:42,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:42,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:42,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:42,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:42,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:42,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:42,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:43,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:43,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:43,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:43,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:43,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:43,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:43,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:43,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:43,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:43,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:44,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:44,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:44,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:44,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:44,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:44,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:44,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:44,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:44,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:45,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:46,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:46,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:46,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:46,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:46,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:46,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:46,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:47,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:47,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:47,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:47,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:47,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:47,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:47,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:47,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:47,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:47,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:48,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:48,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:48,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:48,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:48,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:48,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:48,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:48,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:48,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:48,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:48,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:49,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:49,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:49,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:49,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:49,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:49,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:49,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:49,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:49,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:49,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:49,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:49,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-40, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:50,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:51,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:51,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:51,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-05-26 17:51:51,1900-01-00 00:00:00,SUPERONLINE_WiFi_82AA,C2:E3:FB:A3:02:D8,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
